Month,opinion_mon+1,constant,news_county_mean_ob_imp,news_county_num,racediv,agediv,edudiv,politicaldiv,voteturn,popden,medianinc,housemedianprice,unem,edulevel,pc
1990/01/01,57.97500065,1.249129089999997,0.44014525333333376,2.141724829999996,0.28043404613188555,1.1650699165342413,0.7212407381893708,1.0021503059999979,55.68620474395316,2086.07170581709,7.2615809081961835,8.946183169285044,6.5129738508018775,24.53216612214749,0.06816958109680785
1990/02/01,58.15926754,1.249129089999997,0.44014525333333376,2.141724829999996,0.28071206270632615,1.165049160371325,0.7205788821277606,1.0021503059999979,55.533537116258195,2087.5774019973196,7.28939102532182,9.031184549044264,6.646386245320152,24.585500655588785,0.06816958109680785
1990/03/01,58.34353426,1.249129089999997,0.08925957400000005,0.8925957400000011,0.28099066711654574,1.1650284042082495,0.7199170260660476,1.0021503059999979,55.380868931782736,2089.0830940099354,7.317057277982181,9.115908402600104,6.77983770061298,24.63883494450851,0.06816958109680785
1990/04/01,58.53730855,1.249129089999997,0.08925957400000005,0.8925957400000011,0.2812697933994843,1.165007648044944,0.719255170004188,1.0021503059999979,55.22819991251774,2090.5887797703585,7.344507597792348,9.200215311857002,6.913291443368494,24.69216886651218,0.06816958109680785
1990/05/01,58.72918099,1.249129089999997,0.08925957400000005,0.8925957400000011,0.2815492547514555,1.164986891881298,0.7185933139421254,1.0021503059999979,55.0755297804553,2092.0944571940167,7.371669916403042,9.283965858565944,7.046745072928365,24.745502299205928,0.06816958109680785
1990/06/01,58.91724996,1.249129089999997,0.44014525333333376,2.141724829999996,0.28182875258881346,1.164966135717249,0.7179314578798025,1.0021503059999979,54.92285825758772,2093.6001241963495,7.398472165606617,9.367020624919572,7.18019854366874,24.798835120196106,0.06816958109680785
1990/07/01,59.09961384,1.249129089999997,0.44014525333333376,2.141724829999996,0.2821098188272612,1.1649514571083837,0.7172735634187075,1.0021503059999979,54.77018506590577,2095.101639773981,7.42424567409843,9.4477950678806,7.3141774205905445,24.852213782756042,0.06816958109680785
1990/08/01,59.274371,1.249129089999997,0.44014525333333376,2.141724829999996,0.2823930048524322,1.1649448235611273,0.716619970797233,1.0021503059999979,54.61750992739904,2096.6032059158033,7.449591139868568,9.527750520573994,7.4478932820062855,24.905568308729695,0.06816958109680785
1990/09/01,59.43961988,1.249129089999997,0.08925957400000005,0.8925957400000011,0.2826724205063766,1.1649209631765671,0.7159543355534431,1.0021503059999979,54.46483256406248,2098.10488568242,7.474512173848979,9.606903191190087,7.581083296443066,24.958875282931825,0.06816958109680785
1990/10/01,59.59345881,1.249129089999997,0.08925957400000005,0.8925957400000011,0.28296559658112014,1.1649520263570232,0.7153206887645156,1.0021503059999979,54.31215269788439,2099.6067422081614,7.499012386742097,9.685269286781603,7.713484633444099,25.012111296832305,0.06816958109680785
1990/11/01,59.73398623,1.249129089999997,0.08925957400000005,0.8925957400000011,0.2832485998670978,1.1649376881083509,0.7146561725761446,1.0021503059999979,54.15947005085897,2101.1088385088747,7.523095389530983,9.762865015826712,7.844834463782953,25.065252942646406,0.06816958109680785
1990/12/01,59.85930048,1.249129089999997,0.08925957400000005,0.8925957400000011,0.28352826224785505,1.164905591617309,0.7139772322373865,1.0021503059999979,54.00678434497887,2102.6112376200435,7.546764793033279,9.83970658653421,7.9748699574597595,25.118276813196566,0.06816958109680785
1991/01/01,59.96750005,1.249129089999997,0.10301802400000008,1.0301802400000004,0.283823236657755,1.1649325591537636,0.713330797823159,1.0323190005999985,53.85409530222451,2104.1140026531325,7.57002420805105,9.915810206992292,8.103328283530685,25.171159494335367,0.014451074793807963
1991/02/01,60.05668311,1.249129089999997,0.10301802400000008,1.0301802400000004,0.2841189126482039,1.164957022802033,0.7126780108566065,1.0323190005999985,53.70140264459107,2105.617196703319,7.59287724554553,9.99119208405655,8.22994661099602,25.223877575399566,0.014451074793807963
1991/03/01,60.12494831,1.249129089999997,0.43097295333333396,2.2793093299999967,0.2844162614071155,1.1649822786463577,0.712020255556578,1.0323190005999985,53.548706094077914,2107.1208827785313,7.615327516209603,10.065868427034891,8.354462110466663,25.276407647159203,0.014451074793807963
1991/04/01,60.15712444,1.249129089999997,0.43097295333333396,2.2793093299999967,0.2847252381706979,1.165048954681177,0.7113820179105237,1.0323190005999985,53.39510695723319,2108.625124010223,7.637378631114777,10.13985544335355,8.476611947394872,25.328726285881704,0.014451074793807963
1991/05/01,60.16723314,1.249129089999997,0.10301802400000008,1.0301802400000004,0.28503749220724905,1.1651215412576446,0.7107406064296634,1.0323190005999985,53.23900942535003,2110.1299834884417,7.659034200908226,10.213169341467212,8.596133296348123,25.380810101887047,0.014451074793807963
1991/06/01,60.15602663,1.249129089999997,0.10301802400000008,1.0301802400000004,0.28533356871532783,1.1651183374830854,0.7100447012956987,1.0323190005999985,53.08290714196806,2111.6355240385997,7.680297836530707,10.285826328535626,8.712763324001225,25.432635668298193,0.014451074793807963
1991/07/01,60.12425713,1.249129089999997,0.10301802400000008,1.0301802400000004,0.28563807067684516,1.165140384545118,0.7093566016383084,1.0323190005999985,52.92679780225145,2113.142089915033,7.701173148835261,10.357842612776954,8.827743226106177,25.48393362089906,0.014451074793807963
