Month,opinion_mon+1,constant,news_county_mean_ob_imp,news_county_num,racediv,agediv,edudiv,politicaldiv,voteturn,popden,medianinc,housemedianprice,unem,edulevel,pc
2010/10/01,52.61565163,1.0000050000000007,0.3199152000000005,2.2013069999999937,0.3239610576894494,0.9361889154187654,0.5522645874907337,0.7578980799999991,42.05542896333552,2150.3825853229832,6.382346678530638,23.401112661254633,9.545076123429558,28.02178514186522,-0.06500427031728474
2010/11/01,52.54084987,1.0000050000000007,0.12013020000000002,1.2013019999999994,0.32419966297362857,0.936202487916184,0.5521270270566693,0.7578980799999991,42.005781950161165,2151.5579322449594,6.374998131279408,23.4028529583093,9.491825538344003,28.04475906876786,-0.06500427031728474
2010/12/01,52.49352467,1.0000050000000007,0.12013020000000002,1.2013019999999994,0.3244355841477206,0.9362160972158134,0.5519821426113545,0.7578980799999991,41.9562559922957,2152.7274264772323,6.367562447777527,23.402927251143378,9.436279236119658,28.06788880421593,-0.06500427031728474
2011/01/01,52.47346934,1.0000050000000007,0.08670920000000001,0.8670919999999998,0.3246693638730392,0.9362299047172511,0.5518315141294218,0.746377779999998,41.90693324526878,2153.8913896826693,6.3600376388920505,23.401410410171085,9.378447625550283,28.09108432663325,0.018333612482715034
2011/02/01,52.48047716,1.0000050000000007,0.08670920000000001,0.8670919999999998,0.3249015448108975,0.9362440718200866,0.5516767215854919,0.746377779999998,41.85789586461093,2155.0501435240812,6.352421715413768,23.398377306496236,9.318341115429838,28.114255614443934,0.018333612482715034
2011/03/01,52.52481833,1.0000050000000007,0.5000025000000003,1.0000050000000007,0.3251326696226084,0.9362587599239178,0.5515193449541981,0.746377779999998,41.80922600585178,2156.2040096643,6.344712688422052,23.393902812466756,9.255970114552033,28.137312646071898,0.018333612482715034
2011/04/01,52.59371387,1.0000050000000007,0.6589590899999991,3.3006479999999914,0.3253632809694881,0.9362741304283441,0.5513609642101671,0.746377779999998,41.761005824521526,2157.35330976617,6.336908568514678,23.38806180043292,9.1913450317109,28.160165399941146,0.018333612482715034
2011/05/01,52.68486168,1.0000049999999994,0.7832319999999989,3.167735000000004,0.32559392151284683,0.9362903447329569,0.5512031593280232,0.7463777799999984,41.71331747615013,2158.4983654925254,6.329007366824158,23.380929141617077,9.124476275700165,28.182723854475636,0.018333612482715
2011/06/01,52.79595968,1.0000049999999994,0.7832319999999989,3.167735000000004,0.32582513391400286,0.9363075642373543,0.5510475102823948,0.7463777799999984,41.66624311626742,2159.6394985061916,6.3210070941522085,23.372579707200487,9.055374255313723,28.204897988099315,0.018333612482715
2011/07/01,52.92470579,1.0000049999999994,0.719360333333333,3.167735000000004,0.32605762466227056,0.9363260316578899,0.5508960196127022,0.7463777799999984,41.619864900403634,2160.7788762449313,6.312760598956472,23.362686078402245,8.983069232381357,28.226233213041795,0.018333612482715
2011/08/01,53.06879791,1.0000049999999994,0.6612692800000005,2.7341889999999993,0.32629119919294614,0.9363455424687439,0.5507483657520124,0.7463777799999984,41.57426498408875,2161.9145762372864,6.304430283529088,23.35176107018321,8.909041848394036,28.247186372030082,0.018333612482715
2011/09/01,53.22593397,1.0000049999999994,0.6699401999999998,2.3006429999999973,0.32652582676932546,0.936365973460842,0.5506046496981879,0.7463777799999984,41.529525522852516,2163.046521728133,6.296033182236805,23.339915206719137,8.833792585627648,28.267849726585588,0.018333612482715
2011/10/01,53.39381186,1.0000049999999994,0.5000024999999997,3.0000150000000034,0.326761476654707,0.9363872014251228,0.5504649724490912,0.7463777799999984,41.48572867222528,2164.174635962344,6.28758632923027,23.327259012214252,8.757821926358071,28.288315538229753,0.018333612482715
2011/11/01,53.57012952,1.0000049999999994,0.5566483999999998,1.4335509999999985,0.32699811811238916,0.9364091031525221,0.5503294350025819,0.7463777799999984,41.44295658773696,2165.298842184806,6.2791067588197755,23.31390300971197,8.681630352861182,28.308676068483877,0.018333612482715
2011/12/01,53.75258485,1.0000049999999994,0.6000030000000003,1.0000049999999994,0.3272357204056682,0.9364315554339716,0.5501981383565192,0.7463777799999984,41.40129142491733,2166.4190636403805,6.2706115053432026,23.299957724257627,8.605718347412898,28.329023578869155,0.018333612482715
